> Miller, K.G. et al, 2024. Global mean and relative sea-level changes over the past 66 Myr: implications for early Eocene ice sheets. Earth Science, Systems and Society, 4(1), p.10091.
> Age (Ma)	sea level (m)
46.657114	90.27270101
46.662371	98.43462369
46.671134	92.72898186
46.678144	95.36893405
46.685154	90.88890285
46.692164	95.70170401
46.699174	88.76459303
46.706184	92.32688807
46.711441	92.75899581
46.713194	93.68328498
46.723709	97.71705234
46.730719	101.4945384
46.734224	94.69559055
46.735976	97.28396474
46.741234	105.4707726
46.741234	102.1489931
46.749528	102.485146
46.755749	107.4076517
46.757823	91.71927339
46.766117	93.69143441
46.774411	95.12399866
46.782705	93.72003322
46.791	96.09471434
46.807588	88.8505465
46.815883	93.0218231
46.832471	90.22809587
46.840765	91.51421509
46.857354	86.56840526
46.873942	89.91479029
46.890531	86.78800173
46.923708	88.02106577
46.932002	90.29689176
46.940297	91.89882916
46.948591	98.40431816
46.956885	95.06324521
46.96518	95.87202874
46.973474	91.37692925
46.981768	88.74775214
46.990062	90.23026714
46.998357	87.09093873
47.006651	92.68733215
47.014945	92.12822312
47.02324	91.96428954
47.031534	90.41415426
47.039828	95.58736427
47.050196	95.47589866
47.056417	91.61637038
47.064711	94.10457871
47.073005	90.65902003
47.079433	92.76981847
47.0813	94.42354925
47.097888	92.12086528
47.098718	95.28188862
47.11033	94.45159999
47.11655	98.27689092
47.151801	92.27973056
47.180831	100.2713136
47.222302	97.70124996
47.243038	96.69609135
47.252116	94.68550156
47.261193	98.75318899
47.272086	92.7858715
47.279349	96.99142875
47.290242	92.33156172
47.297504	95.3592404
47.308397	95.92509443
47.315659	97.63189177
47.326552	94.78988659
47.333815	95.89506418
47.344708	94.18294896
47.35197	93.21765194
47.362863	92.68991548
47.370125	92.96578637
47.381018	92.55869619
47.38828	92.16123448
47.399174	95.41629895
47.406436	96.03635062
47.417329	93.93844745
47.424591	92.07683555
47.435484	92.87934844
47.442746	91.33329359
47.451824	99.48068903
47.460902	96.29452087
47.471795	96.86523617
47.479057	90.24307833
47.48995	97.010224
47.497212	93.31994653
47.508105	100.5061994
47.526261	99.02934016
47.551678	101.8262781
47.562571	96.75361165
47.569833	95.85073132
47.580727	98.32363963
47.587989	101.4084787
47.598882	100.0471102
47.606144	97.38832511
47.617037	98.24589343
47.624299	99.18633738
47.635193	100.9467138
47.642455	98.47601403
47.653348	98.97207992
47.66061	95.43499045
47.671423	108.4760721
47.678631	99.07739478
47.689443	104.4348784
47.696652	100.9710351
47.707464	104.2560526
47.714673	100.6309752
47.725485	99.61470818
47.732694	99.92332174
47.750714	100.3786869
47.761527	100.3395185
47.768735	100.3339506
47.779548	102.3338083
47.786756	99.74358039
47.797569	101.3528423
47.804777	101.187928
47.81559	100.2067366
47.83361	102.6339973
47.840819	102.9318449
47.851631	105.5576145
47.85884	104.6951448
47.869652	103.0469081
47.876861	104.9735546
47.887673	113.9489326
47.912902	94.58242826
47.923715	104.3037071
47.930923	104.8096854
47.941736	105.3108392
47.968668	109.5405398
48.07386	113.2960134
48.087009	112.7226974
48.106733	115.5669339
48.113307	117.0028537
48.119882	116.897204
48.133031	117.0987262
48.139605	116.071059
48.152754	115.4971434
48.159329	117.0061352
48.172478	117.3382314
48.179052	117.7844397
48.185627	117.4845847
48.20535	120.6653598
48.211925	125.3563747
48.218499	118.9902675
48.225074	121.1430861
48.231648	119.9637735
48.238223	121.474197
48.244797	122.231551
48.251372	122.3974882
48.257947	122.7769497
48.264521	123.2411341
48.271096	124.4688119
48.272739	127.5677007
48.27767	125.3637888
48.282601	125.5870741
48.289175	128.1546432
48.297394	125.7890888
48.305612	127.4197674
48.315474	124.1390335
48.322048	127.4269637
48.33191	126.313929
48.338484	127.5467392
48.348346	127.5089699
48.354921	128.9876337
48.364782	128.4719136
48.371357	130.4640739
48.388738	128.7194485
48.400325	130.4071138
48.411912	128.8550585
48.43219	130.6174471
48.446674	129.6256441
48.510403	131.291832
48.545164	131.7683788
48.553083	131.7106388
48.564961	134.871343
48.576839	129.8488917
48.584757	133.1873947
48.586737	131.8713132
48.596635	131.8541715
48.604554	132.0105311
48.616432	130.8928713
48.62435	132.1512101
48.636228	130.5583845
48.644147	130.5272258
48.656025	130.4481338
48.663944	132.876834
48.675822	129.9795958
48.68374	132.2002116
48.695618	128.4259859
48.701755	129.0951996
48.709476	126.9989542
48.717197	129.6234947
48.725313	127.5151079
48.732638	130.9702788
48.74115	129.0049853
48.748079	129.9079867
48.755008	128.387392
48.763521	129.4396883
48.770845	127.8972465
48.778962	129.0808967
48.786683	127.0614132
48.794205	129.4445421
48.80252	129.1925475
48.809647	129.0094999
48.818357	127.5874922
48.825088	128.4793736
48.832215	126.4685094
48.840529	129.5158078
48.848052	128.3093224
48.855971	129.9553286
48.871412	131.260661
48.88527	127.908029
48.893584	125.2859082
48.900711	128.7943168
48.916153	126.579378
48.931594	128.2133369
48.950995	124.2731339
48.970791	125.2693476
48.980689	125.7341298
48.993161	130.3798996
49.027212	129.3970027
49.049978	128.3945784
49.069774	128.2145502
49.089571	130.9251036
49.109367	128.6798476
49.129164	130.3134125
49.158859	135.8866
49.172104	133.3747099
49.177781	133.9200696
49.179484	136.0591059
49.187242	132.9849465
49.196703	135.198123
49.197838	136.9446311
49.206163	136.5621303
49.215624	137.2890986
49.225085	135.0016477
49.234546	133.980609
49.235114	137.3972774
49.244007	135.8417605
49.253468	136.6856925
49.254036	137.7028856
49.261037	136.2954401
49.27239	137.6864876
49.281851	137.0341119
49.291312	137.7732315
49.300772	137.8334845
49.319694	137.634084
49.338616	136.7005334
49.37646	138.6247417
49.395381	138.9040256
49.414303	140.6519513
49.433225	142.5980987
49.452147	141.4183907
49.461608	141.9973468
49.471069	141.365271
49.48999	140.1077839
49.508912	140.8435705
49.518373	141.807821
49.527834	140.4392488
49.544864	142.0594639
49.556217	142.5483856
49.565553	141.2695692
49.574806	148.9883544
49.584059	141.8781874
49.593312	141.2610757
49.602566	141.3756496
49.611819	142.0414758
49.621072	142.2316244
49.630325	142.1833452
49.639578	141.405204
49.648831	142.4791738
49.658085	141.7638092
49.667338	141.674536
49.676591	142.1722433
49.685844	143.9001413
49.691812	143.3784229
49.697779	144.0370939
49.703747	141.9310628
49.709715	143.0174676
49.715683	142.8282633
49.72165	143.2607214
49.727618	142.8060503
49.733586	143.4230979
49.739554	142.8628626
49.745521	143.0206686
49.751489	142.1259611
49.757457	143.151507
49.763425	142.6554149
49.769392	143.3060702
49.774166	142.5380989
49.781328	143.1560384
49.787295	141.8635838
49.793263	142.9201025
49.799231	141.5958398
49.805199	141.4295312
49.811166	141.3869211
49.817134	142.1941376
49.823102	141.6247985
49.82907	141.1437982
49.835037	141.2077823
49.841005	141.8051123
49.846973	141.7219664
49.852941	140.5093793
49.858908	140.7020642
49.864876	143.0074253
49.869911	141.7896706
49.874946	140.0345002
49.87998	139.4088176
49.885015	139.7106747
49.89005	138.6421167
49.895085	139.4019131
49.900119	139.0872518
49.905154	139.9151165
49.910189	138.4737436
49.915224	140.8932833
49.920258	138.2308935
49.925293	140.3657765
49.930328	138.1654573
49.935363	140.5242872
49.939391	139.1658572
49.943418	139.6177061
49.945432	141.9320671
49.948453	140.6461313
49.950468	141.0974559
49.95549	139.0383983
49.958837	139.5518512
49.963859	139.9753105
49.967207	139.2663351
49.972229	136.7166101
49.973066	137.2276557
49.977251	137.1318545
49.983947	136.9292547
49.992316	137.8290424
50.000686	136.5858965
50.009056	136.5891341
50.017426	134.7267788
50.025796	137.4044498
50.032491	135.3756787
50.042535	136.6163151
50.050905	133.1510858
50.059275	133.4755292
50.067644	134.1130795
50.074861	134.1928497
50.082078	130.9971572
50.089294	130.9278282
50.096511	129.9133444
50.103727	131.9784796
50.110944	129.8510662
50.11816	129.5612776
50.125376	128.4848401
50.132593	129.6775193
50.139809	128.9673985
50.147026	130.3708541
50.154242	124.8415858
50.161459	126.3074306
50.168675	124.8930819
50.175892	125.7731434
50.183108	125.9190202
50.190325	126.9647316
50.197541	123.1626467
50.204758	122.6852844
50.211974	122.4483145
50.219191	123.4490786
50.226407	122.2427889
50.233624	122.2851928
50.24084	120.9220666
50.248057	122.5962226
50.25383	121.8200783
50.26249	122.8516545
50.269706	120.6799224
50.276923	120.8388173
50.284139	116.6990967
50.291356	120.146675
50.298572	119.1167209
50.305789	121.784671
50.313005	119.4414534
50.320222	118.9033314
50.327438	114.6807609
50.334655	117.6538959
50.341871	118.102595
50.349088	116.754484
50.356304	115.3993643
50.363521	115.4675552
50.367626	114.5000248
50.376944	118.1179784
50.383599	114.707729
50.390254	118.7280221
50.396909	113.8345388
50.403565	116.1223879
50.41022	112.4024632
50.416875	114.2391839
50.423531	111.4944519
50.430186	116.1773626
50.43551	115.0474092
50.436841	113.8572558
50.443497	115.1376633
50.450152	110.9935199
50.456807	115.8064833
50.462131	112.259902
50.470118	119.7665924
50.476773	112.3872498
50.483428	115.7669555
50.490084	113.7123847
50.496739	116.9522433
50.505812	111.0513386
50.515489	111.1695704
50.52323	108.8684817
50.534843	110.4240417
50.54452	117.3022388
50.554197	114.1523807
50.563874	111.8393006
50.573551	108.0927157
50.583228	110.4448322
50.592905	112.2592667
50.602582	110.8426124
50.612259	110.6094818
50.621936	110.1589501
50.631613	106.695505
50.64129	109.2692719
50.650967	111.0012184
50.660644	110.4756039
50.670321	115.3437452
50.676127	113.4782881
50.679998	115.0465063
50.684208	118.79668
50.687015	112.8752737
50.691224	108.116182
50.694031	109.0090857
50.69824	106.4172427
50.701047	106.9230353
50.708063	106.7085983
50.715079	109.7431239
50.720692	105.3400405
50.729111	108.4111987
50.736127	105.1412692
50.743143	108.8668699
50.75016	112.0195594
50.757176	115.6438743
50.764192	113.4592311
50.771863	112.3041433
50.782158	106.8333853
50.792454	108.0281886
50.802749	107.3048221
50.813044	108.9183825
50.82334	111.1132922
50.833635	110.7549249
50.84393	112.1082048
50.854226	117.4305753
50.864521	117.5142116
50.871414	118.2117817
50.878308	115.2287138
50.885201	117.5059842
50.890716	111.1056643
50.898988	111.5427288
50.905882	112.3853875
50.912775	114.9268059
50.926562	111.9130708
50.940349	116.9608226
50.947242	117.2545373
50.978366	113.7796897
50.989276	114.5122691
51.000186	118.1153836
51.022007	118.4344915
51.032917	114.4742859
51.041945	121.3721184
51.060001	118.0321895
51.069028	118.279408
51.078056	118.8251606
51.087084	118.516201
51.096112	120.3281037
51.10514	122.7742717
51.123195	126.9510009
51.132223	128.7435602
51.141251	129.3762727
51.145232	123.6288139
51.165136	122.7618739
51.173097	124.6043175
51.177078	127.7492602
51.185039	129.2839243
51.189816	132.836856
51.192205	132.5733354
51.194486	132.3839154
51.195972	127.8182087
51.201914	126.5007347
51.210826	126.6111836
51.216768	127.6492629
51.225681	138.8504098
51.231622	127.0409017
51.240535	126.9319185
51.246477	128.822033
51.255389	128.8051154
51.270244	128.7162535
51.285098	131.3230697
51.314807	129.9951449
51.320749	132.1122755
51.329661	132.7337411
51.335603	131.8831009
51.344516	133.5605917
51.351581	134.3625203
51.362741	130.2921046
51.370181	131.5057072
51.381341	129.731756
51.388781	132.8367739
51.399941	130.4962294
51.40738	130.7887408
51.41854	133.1352225
51.42784	131.6193086
51.43714	133.0209574
51.44644	130.1057694
51.45574	131.9269344
51.464451	133.194204
51.478154	130.7652628
51.489572	131.2962021
51.500991	139.5509963
51.510126	133.2449159
51.523828	131.7135413
51.532963	136.2395856
51.551233	129.9451295
51.5558	136.3248158
51.570294	131.0004654
51.582372	131.4059212
51.59445	133.4418105
51.606528	130.047811
51.618606	130.0869708
51.628269	133.8154738
51.640347	132.027874
51.652425	132.0102947
51.666918	129.0017558
51.676581	131.2200846
51.691075	129.6531021
51.715231	131.4397694
51.724893	131.4170222
51.739387	129.2436531
51.749049	131.9015518
51.761127	128.3214328
51.773205	131.3369493
51.797361	129.531852
51.821517	129.8979067
51.836011	126.1330715
51.845674	127.2784241
51.854999	128.5767672
51.861215	132.5652429
51.87054	127.9627867
51.876756	124.6864995
51.886081	125.2932014
51.892297	125.6026134
51.901622	124.6377823
51.907839	124.4534853
51.917163	125.9649828
51.92338	125.7085072
51.932704	125.0748691
51.938921	126.8641947
51.948245	126.0483442
51.954462	124.3475793
51.963786	124.6261627
51.970002	126.3886532
51.978766	127.0890466
51.984609	125.2931063
51.993372	121.021162
51.999215	118.2757984
52.007979	119.322567
52.01236	119.523312
52.023343	119.1252982
52.02858	119.5587926
52.029691	119.5779096
52.039213	119.7099376
52.045561	118.0384247
52.055082	117.1872574
52.058517	114.330008
52.064242	114.4928986
52.077983	115.8379613
52.081876	113.1985436
52.087143	114.4450299
52.100884	116.0774365
52.110044	115.9363159
52.123784	117.2176514
52.132945	118.3777141
52.155846	113.8628369
52.167296	115.1724186
52.178747	114.9163139
52.190197	116.9727508
52.199138	110.1867264
52.206292	116.5487096
52.213445	112.1456118
52.224175	115.772872
52.233295	114.3470119
52.234904	110.2332064
52.242058	119.8342464
52.249211	113.180826
52.251174	112.9762339
52.256238	117.1805909
52.263224	112.5838237
52.268638	112.3344676
52.27021	107.0531381
52.278942	114.9934002
52.286103	104.8492339
52.287675	106.076912
52.291168	115.0949368
52.296407	112.5133114
52.30514	104.5670958
52.308632	113.0671987
52.320858	111.1433223
52.322604	108.6798211
52.327844	121.9868003
52.340069	116.6587875
52.357534	110.2561279
52.374998	108.7824357
52.382382	111.3151515
52.393931	107.3985554
52.408699	113.5822153
52.409078	110.4589587
52.412865	108.040106
52.420438	111.8012759
52.431798	109.4144303
52.435016	111.9861542
52.441264	114.0378473
52.450731	106.7778074
52.457736	113.25133
52.462091	115.4021325
52.469664	112.2256309
52.476517	115.4361405
52.487699	110.1129011
52.493109	110.3916346
52.496175	116.1176777
52.505733	110.8307975
52.512947	112.7719023
52.516915	112.6411019
52.523768	111.5465553
52.530982	113.1660786
52.542181	113.1695187
52.562254	108.0973952
52.564	106.551271
52.585819	112.7945276
52.586692	109.6930423
52.610038	110.9151422
52.626188	112.6230968
52.629203	113.9638427
52.631508	116.8731335
52.643922	115.3114946
52.648178	113.8068312
52.661655	116.5971376
52.667152	114.4277594
52.679388	114.1378796
52.686304	114.0912083
52.697121	116.145828
52.705456	117.4114787
52.705988	120.5495933
52.714854	119.3577606
52.724608	116.8556816
52.732588	118.4213027
52.743582	117.0437183
52.749956	117.0977428
52.759868	130.0482038
52.761685	119.9096104
52.766475	116.843237
52.778038	124.493235
52.782994	118.4357187
52.791253	121.5205059
52.799512	121.2212494
52.801164	122.8345768
52.807772	121.8636817
52.816031	120.9798456
52.818344	120.6089732
52.83255	122.5573598
52.83288	129.0897362
52.854711	128.8170493
52.85744	127.3243259
52.876542	129.6455392
52.884039	124.1015054
52.902385	126.7168047
52.913189	126.7556609
52.920732	125.2200502
52.931128	128.408646
52.938501	124.4041906
52.947077	127.8730133
52.954253	126.8645193
52.963927	127.6966467
52.968853	129.5591746
52.982559	130.0696736
52.992411	128.7578213
53.001406	130.8634899
53.013827	129.1271904
53.020038	129.699757
53.035243	130.161837
53.038456	129.6402608
53.05666	133.5845982
53.056874	129.3324077
53.075506	130.2408626
53.093924	128.2666392
53.112342	129.3941462
53.13076	127.2343465
53.142325	131.5039903
53.149178	131.7704657
53.163741	130.2794409
53.171237	129.7482504
53.185158	130.4213252
53.206574	129.282123
53.222483	131.301373
53.231154	131.86652
53.237386	133.5974286
53.242805	131.566683
53.256359	135.8208523
53.303021	132.8789364
53.312354	131.0239792
53.324952	131.3477804
53.326352	130.3746793
53.335685	132.5949208
53.349683	130.8513728
53.350616	131.8826461
53.366015	132.1021712
53.37628	129.930621
53.387013	132.9144866
53.453039	131.6773115
53.47567	132.9466603
53.478703	134.4449042
53.496668	135.60875
53.504367	134.3932942
53.519999	137.6278032
53.530031	137.7542442
53.539124	138.6334775
53.548008	140.6925321
53.5545	140.3030209
53.584278	138.5224077
53.59209	139.3966098
53.632126	137.8996473
53.65605	141.8941628
53.659093	142.4611477
53.666836	144.0958867
53.667818	143.7840792
53.67852	144.110891
53.682998	145.116922
53.700385	142.5400497
53.709521	142.8150429
53.728973	143.124693
53.738993	143.2115963
53.757561	143.9497288
53.769685	145.1554796
53.782841	144.5682255
53.790322	146.7440009
53.80709	146.1962267
53.831338	145.4308051
53.865131	147.2917488
53.944772	146.7691048
53.984282	144.370323
53.989575	144.4297799
53.99865	144.9006887
54.004699	143.740091
54.013018	144.2103022
54.019824	144.3784314
54.027386	145.4946097
54.033436	144.7142149
54.041754	146.3727827
54.04856	145.6468395
54.062567	142.3373152
54.080154	144.9080076
54.109916	141.9522256
54.125248	141.2946336
54.157265	140.7279538
54.170342	139.960609
54.205065	140.6720721
54.210927	140.3198458
54.251512	138.1041602
54.252414	137.8371207
54.266393	137.8496979
54.299763	136.3143663
54.301116	136.1423387
54.311036	135.7197842
54.337191	133.9404651
54.34621	133.4622164
54.355229	134.3973681
54.377776	133.4942596
54.399421	131.9436155
54.42287	131.0009564
54.444064	130.091053
54.463455	129.8216811
54.485512	127.9533442
54.507569	126.6433188
54.525215	124.419308
54.547673	124.9094921
54.564517	119.4321645
54.587777	121.5902406
54.60422	118.1828959
54.627881	120.3758421
54.643522	112.9940541
54.667985	116.7072233
54.683225	109.5723044
54.704079	114.285106
54.722527	107.6782608
54.744183	120.5804487
54.768633	106.7239336
54.798516	111.351663
54.821878	100.3093519
54.852848	111.6918805
54.864514	100.1982953
54.880625	107.4858949
54.891735	104.3399497
54.905624	107.5189997
54.915623	101.8485546
54.930623	105.9218245
54.939233	98.30835754
54.952844	102.2983301
54.963121	95.48815307
54.977844	103.693359
54.989916	95.83294828
54.999062	99.06131676
55.014427	100.7664693
55.021378	93.4412885
55.037474	101.0957165
55.05101	101.6593562
55.052474	117.1316601
55.058327	106.6098354
55.071939	102.1187421
55.102417	101.1148856
55.108631	105.1443728
55.120467	95.92324857
55.135262	104.0996799
55.138221	110.3846045
55.153016	107.0024499
55.170771	109.9675921
55.179648	104.4907856
55.193851	109.2789365
55.194443	104.4452968
55.209238	108.0601177
55.224033	103.1955298
55.224329	109.4079172
55.226992	106.2622295
55.238829	103.3861842
55.253624	104.5775739
55.255103	101.9781521
55.256583	103.7844611
55.277296	105.6682599
55.285581	104.5027892
55.286173	108.9202342
55.306887	107.450601
55.31606	103.0613491
55.336477	106.9726376
55.345354	109.1157042
55.346538	106.2768901
55.369231	112.7599921
55.37623	106.6438996
55.37868	109.3779149
55.404226	107.598955
55.411224	109.9536482
55.414724	106.0433308
55.442719	110.2412661
